datetime,Physical memory,Virtual memory,Memory buffers,Cached memory,Shared memory,Swap space,/,/dev/shm,/run,/sys/fs/cgroup,/boot,/run/user/42,/run/user/1035,/run/media/admin/CentOS 7 x86_64,/run/user/1028
2023-05-19 16:45:02,3698032,4199068,44,1902796,238108,501036,14774709,0,59703,0,50651,1,7,4245165,
2023-05-19 16:50:02,3698308,4199344,44,1902864,238108,501036,14774805,0,59703,0,50651,1,7,4245165,
2023-05-19 16:55:02,3699148,4200168,44,1903012,238108,501020,14774774,0,59703,0,50651,1,7,4245165,
2023-05-19 17:00:02,3710520,4211540,44,1903244,238164,501020,14774834,0,59717,0,50651,1,7,4245165,0
2023-05-19 17:05:02,3634196,4135216,44,1907412,238220,501020,14773967,0,59731,0,50651,1,7,4245165,0
2023-05-19 17:10:02,3615812,4116832,44,1912476,238220,501020,14774841,0,59731,0,50651,1,7,4245165,0
2023-05-19 17:15:02,3614868,4115888,44,1917836,238164,501020,14774943,0,59717,0,50651,1,7,4245165,0
2023-05-19 17:20:02,3618024,4119044,44,1918484,238164,501020,14775016,0,59717,0,50651,1,7,4245165,0
2023-05-19 17:25:02,3637352,4138372,44,1927728,238164,501020,14774926,0,59717,0,50651,1,7,4245165,0
2023-05-19 17:30:02,3637048,4138068,44,1927824,238164,501020,14774985,0,59717,0,50651,1,7,4245165,0
2023-05-19 17:35:02,3643976,4144996,44,1927964,238164,501020,14774929,0,59717,0,50651,1,7,4245165,0
2023-05-19 17:40:02,3646348,4147368,44,1928036,238164,501020,14774955,0,61765,0,50651,1,7,4245165,0
2023-05-19 17:45:02,3648844,4149864,44,1936376,246356,501020,14774931,0,61765,0,50651,1,7,4245165,0
2023-05-19 17:50:02,3650496,4151508,44,1936444,246356,501012,14774956,0,61765,0,50651,1,7,4245165,0
2023-05-19 17:55:01,3652164,4153168,44,1936580,246356,501004,14774933,0,61765,0,50651,1,7,4245165,0
2023-05-19 18:00:02,3607408,4108412,44,1895648,205396,501004,14774987,0,51525,0,50651,1,7,4245165,0
2023-05-19 18:05:02,3623320,4124324,44,1895840,205452,501004,14774936,0,51539,0,50651,1,7,4245165,0
2023-05-19 18:10:02,3610148,4111152,44,1898796,205396,501004,14774987,0,51525,0,50651,1,7,4245165,0
2023-05-19 18:15:02,3610888,4111888,44,1898940,205396,501000,14774938,0,51525,0,50651,1,7,4245165,0
2023-05-19 18:20:01,3537640,4038528,44,1929576,205428,500888,14774227,0,51533,0,50651,1,7,4245165,0
2023-05-19 18:25:02,3557792,4058680,44,1933044,205428,500888,14774990,0,51533,0,50651,1,7,4245165,0
2023-05-19 18:30:02,3556268,4057156,44,1933816,205428,500888,14775319,0,51533,0,50651,1,7,4245165,0
2023-05-19 18:35:02,3573820,4074708,44,1942788,205428,500888,14777362,0,51533,0,50651,1,7,4245165,0
2023-05-19 18:40:01,3575688,4076576,44,1942856,205428,500888,14777387,0,51533,0,50651,1,7,4245165,0
2023-05-19 18:45:01,3576168,4077056,44,1942992,205428,500888,14777308,0,51533,0,50651,1,7,4245165,0
2023-05-19 18:50:02,3584332,4085220,44,1951260,213620,500888,14779949,0,53581,0,50651,1,7,4245165,0
2023-05-19 18:55:02,3538228,4039116,44,1938660,213620,500888,14776783,0,53581,0,50651,1,7,4245165,0
2023-05-19 19:00:01,3562980,4063868,44,1942200,213620,500888,14777675,0,53581,0,50651,1,7,4245165,0
2023-05-19 19:05:02,3624908,4125792,44,1963636,213676,500884,14785785,0,53595,0,50651,1,7,4245165,0
2023-05-19 19:10:02,3582280,4083164,44,1983080,213564,500884,14784790,0,53581,0,50651,1,7,4245165,0
2023-05-19 19:15:02,3583584,4084468,44,1983404,213620,500884,14784783,0,53581,0,50651,1,7,4245165,0
2023-05-19 19:20:02,3575460,4076344,44,1983532,213588,500884,14784868,0,53573,0,50651,1,7,4245165,0
2023-05-19 19:25:02,3575744,4076628,44,1983696,213588,500884,14784787,0,53573,0,50651,1,7,4245165,0
2023-05-19 19:30:02,3575776,4076660,44,1983756,213588,500884,14784847,0,53573,0,50651,1,7,4245165,0
2023-05-19 19:35:02,3576016,4076900,44,1983896,213588,500884,14784790,0,53573,0,50651,1,7,4245165,0
2023-05-19 19:40:01,3575588,4076472,44,1983964,213588,500884,14784934,0,53573,0,50651,1,7,4245165,0
2023-05-19 19:45:01,3572596,4073480,44,1992308,221780,500884,14784938,0,55621,0,50651,1,7,4245165,0
2023-05-19 19:50:02,3492024,3992908,44,1915324,221780,500884,14765872,0,55621,0,50651,1,7,4245165,0
2023-05-19 19:55:02,3491440,3992324,44,1915468,221780,500884,14765676,0,55621,0,50651,1,7,4245165,0
2023-05-19 20:00:01,3495628,3996512,44,1915616,221836,500884,14765795,0,55635,0,50651,1,7,4245165,0
2023-05-19 20:05:02,3934340,4435928,44,2282668,204824,501588,14832770,0,51553,0,50651,1,7,4245165,0
2023-05-19 20:10:02,3856408,4359128,44,2197404,203708,502720,14785194,0,51553,0,50651,1,7,4245165,0
2023-05-19 20:15:02,3658028,4162288,44,2020832,202272,504260,14786168,0,51539,0,50651,1,7,4245165,0
2023-05-19 20:20:02,3156100,3660360,44,1550116,202272,504260,14672375,0,51539,0,50651,1,7,4245165,0
2023-05-19 20:25:01,3206912,3711172,44,1613564,202272,504260,14691660,0,51539,0,50651,1,7,4245165,0
2023-05-19 20:30:02,3208436,3712696,44,1613816,202272,504260,14691687,0,51539,0,50651,1,7,4245165,0
2023-05-19 20:35:02,3212788,3717048,44,1615268,202272,504260,14691670,0,51539,0,50651,1,7,4245165,0
2023-05-19 20:40:02,3214928,3719188,44,1615348,202272,504260,14691695,0,51539,0,50651,1,7,4245165,0
2023-05-19 20:45:02,3667944,4172204,44,2020804,202304,504260,14785299,0,51547,0,50651,1,7,4245165,0
2023-05-19 20:50:02,3139892,3644152,44,1538480,202304,504260,14672372,0,51547,0,50651,1,7,4245165,0
2023-05-19 20:55:02,3187244,3691504,44,1583104,210528,504260,14688727,0,53603,0,50651,1,7,4245165,0
2023-05-19 21:00:01,3694548,4198808,44,2033192,210496,504260,14785205,0,53595,0,50651,1,7,4245165,0
2023-05-19 21:05:02,3702392,4206652,44,2033436,210496,504260,14785182,0,53595,0,50651,1,7,4245165,0
2023-05-19 21:10:01,3704140,4208400,44,2033456,210528,504260,14785350,0,53595,0,50651,1,7,4245165,0
2023-05-19 21:15:02,3712192,4216452,44,2036956,210440,504260,14785316,0,53581,0,50651,1,7,4245165,0
2023-05-19 21:20:02,3726000,4230260,44,2039728,210440,504260,14785365,0,53581,0,50651,1,7,4245165,0
2023-05-19 21:25:02,3726584,4230844,44,2039892,210440,504260,14785384,0,53581,0,50651,1,7,4245165,0
2023-05-19 21:30:02,3737620,4241876,44,2040008,210440,504256,14785334,0,53581,0,50651,1,7,4245165,0
2023-05-19 21:35:02,3733496,4237752,44,2040256,210440,504256,14785839,0,53581,0,50651,1,7,4245165,0
2023-05-19 21:40:02,3733608,4237864,44,2040384,210496,504256,14785852,0,53581,0,50651,1,7,4245165,0
2023-05-19 21:45:02,3641032,4145288,44,2011220,210440,504256,14706674,0,53581,0,50651,1,7,4245165,0
2023-05-19 21:50:02,3888076,4394284,44,2185544,216852,506208,14805107,0,55629,0,50651,1,7,4245165,0
2023-05-19 21:55:02,3883376,4389584,44,2185664,216852,506208,14805045,0,55629,0,50651,1,7,4245165,0
2023-05-19 22:00:02,3883720,4389928,44,2185728,216852,506208,14805018,0,55629,0,50651,1,7,4245165,0
2023-05-19 22:05:02,3659688,4161088,44,1964536,205428,501400,14805014,0,51533,0,50651,1,7,4245165,0
2023-05-19 22:10:01,3660728,4162128,44,1964600,205428,501400,14805051,0,51533,0,50651,1,7,4245165,0
2023-05-19 22:15:02,3497436,3998836,44,1822148,205396,501400,14766391,0,51525,0,50651,1,7,4245165,0
2023-05-19 22:20:02,3496988,3998388,44,1822324,205396,501400,14766412,0,51525,0,50651,1,7,4245165,0
2023-05-19 22:25:01,3497184,3998584,44,1822484,205396,501400,14766392,0,51525,0,50651,1,7,4245165,0
2023-05-19 22:30:02,3496732,3998132,44,1822540,205396,501400,14766412,0,51525,0,50651,1,7,4245165,0
2023-05-19 22:35:01,3496788,3998188,44,1822692,205396,501400,14766393,0,51525,0,50651,1,7,4245165,0
2023-05-19 22:40:02,3493232,3994628,44,1822696,205340,501396,14766413,0,51511,0,50651,1,7,4245165,
2023-05-19 22:45:01,3493428,3994824,44,1822844,205340,501396,14766396,0,51511,0,50651,1,7,4245165,
2023-05-19 22:50:02,3496220,3997616,44,1823020,205340,501396,14766441,0,51511,0,50651,1,7,4245165,
2023-05-19 22:55:02,3504696,4006092,44,1831368,213532,501396,14766398,0,53559,0,50651,1,7,4245165,
2023-05-19 23:00:02,3504488,4005884,44,1831444,213532,501396,14766414,0,53559,0,50651,1,7,4245165,
2023-05-19 23:05:02,3520756,4022152,44,1831636,213588,501396,14766399,0,53573,0,50651,1,7,4245165,0
2023-05-19 23:10:02,3507916,4009312,44,1834464,213532,501396,14766415,0,53559,0,50651,1,7,4245165,
2023-05-19 23:15:02,3508880,4010276,44,1834612,213532,501396,14766402,0,53559,0,50651,1,7,4245165,
2023-05-19 23:20:02,3508600,4009996,44,1834788,213532,501396,14766415,0,53559,0,50651,1,7,4245165,
2023-05-19 23:25:02,3508268,4009664,44,1834952,213532,501396,14766403,0,53559,0,50651,1,7,4245165,
2023-05-19 23:30:02,3508500,4009896,44,1835012,213532,501396,14766441,0,53559,0,50651,1,7,4245165,
2023-05-19 23:35:02,3509152,4010548,44,1835156,213532,501396,14766405,0,53559,0,50651,1,7,4245165,
2023-05-19 23:40:02,3509260,4010656,44,1835224,213532,501396,14767040,0,53559,0,50651,1,7,4245165,
2023-05-19 23:45:01,3509012,4010408,44,1835360,213532,501396,14767031,0,53559,0,50651,1,7,4245165,
2023-05-19 23:50:02,3508824,4010220,44,1835424,213532,501396,14767041,0,53559,0,50651,1,7,4245165,
2023-05-19 23:55:02,3518312,4019708,44,1844492,221724,501396,14766751,0,55607,0,50651,1,7,4245165,
2023-05-20 00:00:02,3517704,4019100,44,1844552,221724,501396,14766758,0,55607,0,50651,1,7,4245165,
2023-05-20 00:05:02,3534496,4035892,44,1844788,221780,501396,14766753,0,55621,0,50651,1,7,4245165,0
2023-05-20 00:10:02,3521584,4022980,44,1847356,221724,501396,14766783,0,55607,0,50651,1,7,4245165,
2023-05-20 00:15:02,3505060,4006456,44,1831140,205340,501396,14766755,0,51511,0,50651,1,7,4245165,
2023-05-20 00:20:02,3504720,4006116,44,1831300,205340,501396,14766762,0,51511,0,50651,1,7,4245165,
2023-05-20 00:25:01,3505284,4006680,44,1831448,205340,501396,14766757,0,51511,0,50651,1,7,4245165,
2023-05-20 00:30:02,3504876,4006272,44,1831504,205340,501396,14766786,0,51511,0,50651,1,7,4245165,
2023-05-20 00:35:01,3505300,4006696,44,1831660,205340,501396,14766759,0,51511,0,50651,1,7,4245165,
2023-05-20 00:40:02,3505132,4006528,44,1831716,205340,501396,14766765,0,51511,0,50651,1,7,4245165,
2023-05-20 00:45:02,3505896,4007292,44,1831860,205340,501396,14766766,0,51511,0,50651,1,7,4245165,
2023-05-20 00:50:02,3505636,4007032,44,1831920,205340,501396,14766766,0,51511,0,50651,1,7,4245165,
2023-05-20 00:55:02,3505896,4007292,44,1832080,205340,501396,14766761,0,51511,0,50651,1,7,4245165,
2023-05-20 01:00:02,3506392,4007788,44,1832140,205340,501396,14767206,0,51511,0,50651,1,7,4245165,
2023-05-20 01:05:02,3530180,4031576,44,1840556,213588,501396,14767180,0,53573,0,50651,1,7,4245165,0
2023-05-20 01:10:01,3516916,4018312,44,1843092,213532,501396,14767186,0,53559,0,50651,1,7,4245165,
2023-05-20 01:15:02,3517452,4018848,44,1843264,213532,501396,14767181,0,53559,0,50651,1,7,4245165,
2023-05-20 01:20:01,3516804,4018200,44,1843424,213532,501396,14767256,0,53559,0,50651,1,7,4245165,
2023-05-20 01:25:02,3510780,4012176,44,1843604,213532,501396,14767186,0,53559,0,50651,1,7,4245165,
2023-05-20 01:30:02,3512892,4014288,44,1843676,213532,501396,14771471,0,53559,0,50651,1,7,4245165,
2023-05-20 01:35:02,3513468,4014864,44,1843840,213532,501396,14771460,0,53559,0,50651,1,7,4245165,
2023-05-20 01:40:01,3513372,4014768,44,1843896,213532,501396,14771514,0,53559,0,50651,1,7,4245165,
2023-05-20 01:45:02,3513756,4015152,44,1844040,213532,501396,14771509,0,53559,0,50651,1,7,4245165,
2023-05-20 01:50:02,3513632,4015028,44,1844096,213532,501396,14771583,0,53559,0,50651,1,7,4245165,
2023-05-20 01:55:01,3513732,4015128,44,1844240,213532,501396,14771559,0,53559,0,50651,1,7,4245165,
2023-05-20 02:00:02,3513584,4014980,44,1844308,213532,501396,14771580,0,53559,0,50651,1,7,4245165,
2023-05-20 02:05:02,3538628,4040024,44,1852692,221780,501396,14771561,0,55621,0,50651,1,7,4245165,0
2023-05-20 02:10:02,3538908,4040304,44,1852752,221780,501396,14771599,0,55621,0,50651,1,7,4245165,0
2023-05-20 02:15:02,3527488,4028884,44,1857636,221724,501396,14771566,0,55607,0,50651,1,7,4245165,
2023-05-20 02:20:02,3510748,4012144,44,1841436,205340,501396,14771584,0,51511,0,50651,1,7,4245165,
2023-05-20 02:25:01,3511120,4012516,44,1841576,205340,501396,14771567,0,51511,0,50651,1,7,4245165,
2023-05-20 02:30:02,3510872,4012268,44,1841656,205340,501396,14771826,0,51511,0,50651,1,7,4245165,
2023-05-20 02:35:02,3511996,4013392,44,1841796,205340,501396,14771794,0,51511,0,50651,1,7,4245165,
2023-05-20 02:40:02,3511276,4012672,44,1841868,205340,501396,14771809,0,51511,0,50651,1,7,4245165,
2023-05-20 02:45:02,3511936,4013332,44,1842016,205340,501396,14771891,0,51511,0,50651,1,7,4245165,
2023-05-20 02:50:02,3511316,4012712,44,1842076,205340,501396,14771905,0,51511,0,50651,1,7,4245165,
2023-05-20 02:55:02,3512128,4013524,44,1842248,205340,501396,14771892,0,51511,0,50651,1,7,4245165,
2023-05-20 03:00:02,3511740,4013136,44,1842316,205340,501396,14771922,0,51511,0,50651,1,7,4245165,
2023-05-20 03:05:02,3536908,4038300,44,1850760,213588,501392,14771894,0,53573,0,50651,1,7,4245165,0
2023-05-20 03:10:02,3523312,4024704,44,1853296,213588,501392,14772071,0,53573,0,50651,1,7,4245165,0
2023-05-20 03:15:02,3539124,4040516,44,1853556,213588,501392,14772025,0,53573,0,50651,1,7,4245165,0
2023-05-20 03:20:02,3539656,4041048,44,1853724,213588,501392,14772051,0,53573,0,50651,1,7,4245165,0
2023-05-20 03:25:01,3539868,4041260,44,1853924,213588,501392,14772027,0,53573,0,50651,1,7,4245165,0
2023-05-20 03:30:02,3539480,4040872,44,1853984,213588,501392,14772040,0,53573,0,50651,1,7,4245165,0
2023-05-20 03:35:02,3539124,4040516,44,1854152,213588,501392,14772029,0,53573,0,50651,1,7,4245165,0
2023-05-20 03:40:02,3539844,4041236,44,1854216,213588,501392,14772037,0,53573,0,50651,1,7,4245165,0
2023-05-20 03:45:02,3540048,4041440,44,1854360,213588,501392,14772031,0,53573,0,50651,1,7,4245165,0
2023-05-20 03:50:02,3540420,4041812,44,1854428,213588,501392,14772052,0,53573,0,50651,1,7,4245165,0
2023-05-20 03:55:02,3548300,4049692,44,1862744,221780,501392,14772038,0,55621,0,50651,1,7,4245165,0
2023-05-20 04:00:01,3548424,4049816,44,1862788,221780,501392,14772070,0,55621,0,50651,1,7,4245165,0
2023-05-20 04:05:02,3602676,4104068,44,1915400,221780,501392,14772406,0,55621,0,50651,1,7,4245165,0
2023-05-20 04:10:02,3602376,4103768,44,1915460,221780,501392,14772403,0,55621,0,50651,1,7,4245165,0
2023-05-20 04:15:02,3588280,4089672,44,1918692,221724,501392,14772458,0,55607,0,50651,1,7,4245165,
2023-05-20 04:20:02,3596960,4098352,44,1927056,229916,501392,14772508,0,57655,0,50651,1,7,4245165,
2023-05-20 04:25:02,3596984,4098376,44,1927180,229916,501392,14772523,0,57655,0,50651,1,7,4245165,
2023-05-20 04:30:02,3597380,4098772,44,1927240,229916,501392,14772569,0,57655,0,50651,1,7,4245165,
2023-05-20 04:35:02,3597580,4098972,44,1927380,229916,501392,14772504,0,57655,0,50651,1,7,4245165,
2023-05-20 04:40:02,3597136,4098528,44,1927436,229916,501392,14772605,0,57655,0,50651,1,7,4245165,
2023-05-20 04:45:02,3596976,4098368,44,1927580,229916,501392,14772554,0,57655,0,50651,1,7,4245165,
2023-05-20 04:50:02,3597708,4099100,44,1927648,229916,501392,14772568,0,57655,0,50651,1,7,4245165,
2023-05-20 04:55:02,3597736,4099128,44,1927776,229916,501392,14772555,0,57655,0,50651,1,7,4245165,
2023-05-20 05:00:01,3597880,4099272,44,1927836,229916,501392,14772580,0,57655,0,50651,1,7,4245165,
2023-05-20 05:05:02,3615176,4116568,44,1929108,229972,501392,14764500,0,57669,0,50651,1,7,4245165,0
2023-05-20 05:10:02,3615532,4116924,44,1929168,229972,501392,14772697,0,57669,0,50651,1,7,4245165,0
2023-05-20 05:15:02,3610476,4111868,44,1940224,238108,501392,14772687,0,59703,0,50651,1,7,4245165,
2023-05-20 05:20:02,3610036,4111428,44,1940404,238108,501392,14772739,0,59703,0,50651,1,7,4245165,
2023-05-20 05:25:02,3610832,4112224,44,1940536,238108,501392,14772840,0,59703,0,50651,1,7,4245165,
2023-05-20 05:30:02,3610176,4111568,44,1940600,238108,501392,14772865,0,59703,0,50651,1,7,4245165,
2023-05-20 05:35:01,3610616,4112008,44,1940736,238108,501392,14764729,0,59703,0,50651,1,7,4245165,
2023-05-20 05:40:02,3610724,4112116,44,1940808,238108,501392,14764742,0,59703,0,50651,1,7,4245165,
2023-05-20 05:45:02,3610904,4112296,44,1940932,238108,501392,14764726,0,59703,0,50651,1,7,4245165,
2023-05-20 05:50:02,3611096,4112488,44,1941000,238108,501392,14764866,0,59703,0,50651,1,7,4245165,
2023-05-20 05:55:01,3611716,4113108,44,1941140,238108,501392,14764856,0,59703,0,50651,1,7,4245165,
2023-05-20 06:00:02,3611512,4112904,44,1941272,238164,501392,14764893,0,59703,0,50651,1,7,4245165,
2023-05-20 06:05:02,3627420,4128812,44,1941408,238164,501392,14765070,0,59717,0,50651,1,7,4245165,0
2023-05-20 06:10:02,3627768,4129160,44,1941472,238164,501392,14765094,0,59717,0,50651,1,7,4245165,0
2023-05-20 06:15:02,3623000,4124392,44,1952820,246300,501392,14765128,0,61751,0,50651,1,7,4245165,
2023-05-20 06:20:02,3623228,4124620,44,1952984,246300,501392,14765088,0,61751,0,50651,1,7,4245165,
2023-05-20 06:25:01,3623496,4124888,44,1953136,246300,501392,14765083,0,51511,0,50651,1,7,4245165,
2023-05-20 06:30:02,3582280,4083672,44,1912240,205340,501392,14765093,0,51511,0,50651,1,7,4245165,
2023-05-20 06:35:02,3582700,4084092,44,1912388,205340,501392,14765083,0,51511,0,50651,1,7,4245165,
2023-05-20 06:40:02,3582264,4083656,44,1912444,205340,501392,14765086,0,51511,0,50651,1,7,4245165,
2023-05-20 06:45:02,3583072,4084464,44,1912604,205340,501392,14765081,0,51511,0,50651,1,7,4245165,
2023-05-20 06:50:02,3582644,4084036,44,1912668,205340,501392,14765092,0,51511,0,50651,1,7,4245165,
2023-05-20 06:55:01,3582964,4084356,44,1912816,205340,501392,14765600,0,51511,0,50651,1,7,4245165,
2023-05-20 07:00:02,3583356,4084748,44,1912880,205340,501392,14765606,0,51511,0,50651,1,7,4245165,
2023-05-20 07:05:01,3599684,4101076,44,1913088,205396,501392,14765596,0,51525,0,50651,1,7,4245165,0
2023-05-20 07:10:02,3599500,4100892,44,1913152,205396,501392,14765600,0,51525,0,50651,1,7,4245165,0
2023-05-20 07:15:02,3586048,4087440,44,1915644,205340,501392,14765595,0,51511,0,50651,1,7,4245165,
2023-05-20 07:20:01,3594568,4095960,44,1924028,213532,501392,14765606,0,53559,0,50651,1,7,4245165,
2023-05-20 07:25:02,3594900,4096288,44,1924160,213532,501388,14765641,0,53559,0,50651,1,7,4245165,
2023-05-20 07:30:02,3594232,4095620,44,1924248,213532,501388,14765601,0,53559,0,50651,1,7,4245165,
2023-05-20 07:35:02,3594916,4096304,44,1924380,213532,501388,14765596,0,53559,0,50651,1,7,4245165,
2023-05-20 07:40:01,3594992,4096380,44,1924448,213532,501388,14766390,0,53559,0,50651,1,7,4245165,
2023-05-20 07:45:02,3595240,4096628,44,1924588,213532,501388,14766347,0,53559,0,50651,1,7,4245165,
2023-05-20 07:50:01,3594992,4096376,44,1924652,213532,501384,14766354,0,53559,0,50651,1,7,4245165,
2023-05-20 07:55:02,3595240,4096624,44,1924796,213532,501384,14766349,0,53559,0,50651,1,7,4245165,
2023-05-20 08:00:02,3595280,4096660,44,1924868,213532,501380,14766370,0,53559,0,50651,1,7,4245165,
2023-05-20 08:05:02,3598644,4100024,44,1928160,213532,501380,14766396,0,53559,0,50651,1,7,4245165,
2023-05-20 08:10:02,3598820,4100200,44,1928244,213532,501380,14766387,0,53559,0,50651,1,7,4245165,
2023-05-20 08:15:02,3599092,4100472,44,1928380,213532,501380,14766382,0,53559,0,50651,1,7,4245165,
2023-05-20 08:20:02,3606888,4108268,44,1936736,221724,501380,14766371,0,55607,0,50651,1,7,4245165,
2023-05-20 08:25:01,3607780,4109160,44,1936896,221724,501380,14766366,0,55607,0,50651,1,7,4245165,
2023-05-20 08:30:02,3607568,4108948,44,1936956,221724,501380,14766406,0,55607,0,50651,1,7,4245165,
2023-05-20 08:35:02,3591520,4092900,44,1920728,205340,501380,14766396,0,51511,0,50651,1,7,4245165,
2023-05-20 08:40:02,3591112,4092492,44,1920788,205340,501380,14766372,0,51511,0,50651,1,7,4245165,
2023-05-20 08:45:02,3591576,4092956,44,1920936,205340,501380,14766367,0,51511,0,50651,1,7,4245165,
2023-05-20 08:50:02,3591492,4092872,44,1920996,205340,501380,14766393,0,51511,0,50651,1,7,4245165,
2023-05-20 08:55:01,3591752,4093132,44,1921152,205340,501380,14766383,0,51511,0,50651,1,7,4245165,
2023-05-20 09:00:02,3591852,4093232,44,1921212,205340,501380,14766407,0,51511,0,50651,1,7,4245165,
2023-05-20 09:05:02,3616904,4118284,44,1921532,205396,501380,14766362,0,51525,0,50651,1,7,4245165,0
2023-05-20 09:10:01,3604236,4105616,44,1924188,205340,501380,14766407,0,51511,0,50651,1,7,4245165,
2023-05-20 09:15:02,3603680,4105060,44,1924336,205340,501380,14766364,0,51511,0,50651,1,7,4245165,
2023-05-20 09:20:02,3603864,4105244,44,1924492,205340,501380,14766375,0,51511,0,50651,1,7,4245165,
2023-05-20 09:25:02,3611848,4113228,44,1932848,213532,501380,14766365,0,53559,0,50651,1,7,4245165,
2023-05-20 09:30:02,3611512,4112892,44,1932932,213532,501380,14766898,0,53559,0,50651,1,7,4245165,
2023-05-20 09:35:02,3611708,4113088,44,1933080,213532,501380,14766369,0,53559,0,50651,1,7,4245165,
2023-05-20 09:40:02,3611464,4112844,44,1933148,213532,501380,14768090,0,53559,0,50651,1,7,4245165,
2023-05-20 09:45:01,3612112,4113492,44,1933304,213532,501380,14768052,0,53559,0,50651,1,7,4245165,
2023-05-20 09:50:02,3611608,4112988,44,1933360,213528,501380,14768059,0,53559,0,50651,1,7,4245165,
2023-05-20 09:55:02,3612220,4113600,44,1933504,213532,501380,14768053,0,53559,0,50651,1,7,4245165,
2023-05-20 10:00:02,3611516,4112896,44,1933572,213532,501380,14768064,0,53559,0,50651,1,7,4245165,
2023-05-20 10:05:02,3628436,4129816,44,1933780,213588,501380,14768081,0,53573,0,50651,1,7,4245165,0
2023-05-20 10:10:02,3615700,4117080,44,1936520,213532,501380,14768077,0,53559,0,50651,1,7,4245165,
2023-05-20 10:15:01,3615552,4116932,44,1936680,213532,501380,14768058,0,53559,0,50651,1,7,4245165,
2023-05-20 10:20:02,3615864,4117236,44,1936848,213532,501372,14768301,0,53559,0,50651,1,7,4245165,
2023-05-20 10:25:02,3624216,4125588,44,1945192,221724,501372,14768267,0,55607,0,50651,1,7,4245165,
2023-05-20 10:30:02,3623752,4125124,44,1945252,221724,501372,14768331,0,55607,0,50651,1,7,4245165,
2023-05-20 10:35:02,3624264,4125636,44,1945404,221724,501372,14768269,0,55607,0,50651,1,7,4245165,
2023-05-20 10:40:02,3623852,4125224,44,1945476,221724,501372,14768307,0,55607,0,50651,1,7,4245165,
2023-05-20 10:45:02,3632632,4134004,44,1953816,229916,501372,14768271,0,57655,0,50651,1,7,4245165,
2023-05-20 10:50:02,3633928,4135300,44,1953924,229916,501372,14768331,0,57655,0,50651,1,7,4245165,
2023-05-20 10:55:02,3634508,4135880,44,1954068,229916,501372,14768273,0,57655,0,50651,1,7,4245165,
2023-05-20 11:00:02,3634068,4135440,44,1954132,229916,501372,14768303,0,57655,0,50651,1,7,4245165,
2023-05-20 11:05:02,3650460,4151832,44,1954324,229972,501372,14768546,0,57669,0,50651,1,7,4245165,0
2023-05-20 11:10:02,3650320,4151692,44,1954400,229972,501372,14768603,0,57669,0,50651,1,7,4245165,0
2023-05-20 11:15:02,3636988,4138360,44,1957016,229916,501372,14768595,0,57655,0,50651,1,7,4245165,
2023-05-20 11:20:02,3639716,4141088,44,1957216,229916,501372,14768577,0,57655,0,50651,1,7,4245165,
2023-05-20 11:25:02,3639932,4141304,44,1957368,229916,501372,14768551,0,57655,0,50651,1,7,4245165,
2023-05-20 11:30:02,3639592,4140964,44,1957460,229916,501372,14768577,0,57655,0,50651,1,7,4245165,
2023-05-20 11:35:02,3648164,4149536,44,1965796,238108,501372,14768728,0,59703,0,50651,1,7,4245165,
2023-05-20 11:40:02,3648280,4149652,44,1965868,238108,501372,14768780,0,59703,0,50651,1,7,4245165,
2023-05-20 11:45:02,3649520,4150892,44,1966000,238108,501372,14768730,0,59703,0,50651,1,7,4245165,
2023-05-20 11:50:02,3648920,4150292,44,1966060,238108,501372,14768818,0,59703,0,50651,1,7,4245165,
2023-05-20 11:55:01,3649760,4151132,44,1966224,238108,501372,14770876,0,59703,0,50651,1,7,4245165,
2023-05-20 12:00:02,3649792,4151164,44,1966292,238108,501372,14770898,0,59703,0,50651,1,7,4245165,
2023-05-20 12:05:02,3666100,4167472,44,1966508,238164,501372,14770898,0,59717,0,50651,1,7,4245165,0
2023-05-20 12:10:02,3652740,4154112,44,1969404,238108,501372,14770915,0,59703,0,50651,1,7,4245165,
2023-05-20 12:15:02,3658424,4159796,44,1969572,238108,501372,14770880,0,59703,0,50651,1,7,4245165,
2023-05-20 12:20:02,3658676,4160048,44,1969740,238108,501372,14770973,0,59703,0,50651,1,7,4245165,
2023-05-20 12:25:02,3667252,4168624,44,1978096,246300,501372,14770883,0,61751,0,50651,1,7,4245165,
2023-05-20 12:30:02,3667548,4168920,44,1978180,246300,501372,14770901,0,61751,0,50651,1,7,4245165,
2023-05-20 12:35:02,3667724,4169096,44,1978332,246300,501372,14770913,0,61751,0,50651,1,7,4245165,
2023-05-20 12:40:02,3666944,4168316,44,1978424,246324,501372,14770902,0,61751,0,50651,1,7,4245165,
2023-05-20 12:45:02,3626564,4127936,44,1937612,205340,501372,14770886,0,51511,0,50651,1,7,4245165,
2023-05-20 12:50:02,3626352,4127720,44,1937680,205340,501368,14770921,0,51511,0,50651,1,7,4245165,
2023-05-20 12:55:02,3626688,4128056,44,1937848,205340,501368,14770890,0,51511,0,50651,1,7,4245165,
2023-05-20 13:00:02,3626224,4127592,44,1937916,205340,501368,14770904,0,51511,0,50651,1,7,4245165,
2023-05-20 13:05:01,3643508,4144876,44,1938136,205396,501368,14771306,0,51525,0,50651,1,7,4245165,0
2023-05-20 13:10:02,3642784,4144152,44,1938208,205396,501368,14771328,0,51525,0,50651,1,7,4245165,0
